date,accursed_share,structural_cost,total_entropy,bataille_ratio,D_scalar,neff
2016-09-08,0.0010338277390616406,0.00044241729066833295,0.0014762450297299736,2.336770119953694,0.00037937751039862633,14349.693359375
2016-09-22,0.0009062575758694679,0.0004442972166285397,0.0013505547924980077,2.0397547812046675,0.0003791613271459937,14346.9912109375
2016-10-06,0.0009152408349885673,0.00044819609992601873,0.001363436934914586,2.042053982473839,0.0003800109843723476,14315.3212890625
2016-10-20,0.0010650765139720614,0.0004521782752350365,0.001517254789207098,2.355434430977484,0.00038162729470059276,14251.73046875
2016-11-03,0.001344404579992263,0.0004564525323330284,0.0018008571123252913,2.945332077768332,0.00038357923040166497,14161.123046875
2016-11-17,0.0017297196954429292,0.000459858432261465,0.002189578127704394,3.761416988256402,0.00038534897612407804,14061.044921875
2016-12-01,0.0019716776082025034,0.0004616804305626969,0.0024333580387652003,4.270653574668657,0.0003865007311105728,13975.7890625
2016-12-15,0.0023722656020948585,0.00046177667323247585,0.0028340422753273344,5.137256223366979,0.0003868568455800414,13921.8896484375
2016-12-29,0.0026749951218792245,0.0004601010040140642,0.003135096125893289,5.813928935492092,0.0003866096376441419,13896.6865234375
2017-01-12,0.0026311985150778462,0.00045788761838512444,0.0030890861334629707,5.746383686283487,0.0003861980512738228,13882.5341796875
2017-01-26,0.002337707906764083,0.00045588835440430516,0.0027935962611683883,5.127806778565365,0.0003860365832224488,13863.2802734375
2017-02-09,0.001987353542634322,0.0004541714872448307,0.0024415250298791525,4.375776905575111,0.00038630026392638683,13837.9521484375
2017-02-23,0.0014359997513045738,0.00045278517070522245,0.0018887849220097963,3.1714807088754773,0.00038690457586199045,13820.3466796875
2017-03-09,0.0012246857064253402,0.00045217930502350405,0.0016768650114488443,2.708406647493558,0.0003876452101394534,13826.83984375
2017-03-23,0.001181844158026804,0.00045164155580310473,0.0016334857138299087,2.6167740349929867,0.00038834786391817033,13866.68359375
2017-04-06,0.0016636152528500562,0.00045199924918465416,0.0021156145020347103,3.680570018189172,0.00038892636075615883,13937.162109375
2017-04-20,0.0020739711861086025,0.00045314185804200355,0.002527113044150606,4.576868571319449,0.00038932799361646175,14027.1396484375
2017-05-04,0.0026419147971963996,0.00045485520471977097,0.0030967700019161708,5.808253239618786,0.0003894384717568755,14122.5517578125
2017-05-18,0.002772320072904339,0.00045669085718333223,0.003229010930087671,6.070450989445429,0.0003890118096023798,14213.265625
2017-06-01,0.0025329643707277306,0.00045698370492049047,0.0029899480756482213,5.542788045122157,0.00038769975071772933,14296.873046875
2017-06-15,0.0021050469686390116,0.00045536604662205937,0.002560413015261071,4.622756839203814,0.00038517866050824523,14377.93359375
2017-06-29,0.0015736865273453212,0.0004506861197681138,0.002024372647113435,3.4917564778328734,0.0003813323564827442,14462.654296875
2017-07-13,0.0012507331472535336,0.00044428846586656124,0.0016950216131200947,2.815136925286486,0.00037639786023646593,14552.986328125
2017-07-27,0.0009408416669795577,0.00043703552980651214,0.0013778771967860699,2.152780237611507,0.00037097284803166986,14645.2734375
2017-08-10,0.0008488356441707797,0.000430684360317894,0.0012795200044886737,1.9708991672098937,0.0003658937057480216,14732.625
2017-08-24,0.0008857879033511275,0.00042695596205679243,0.00131274386540792,2.0746582191244367,0.00036203645868226886,14810.7431640625
2017-09-07,0.0013225191260608422,0.0004263267672541235,0.0017488458933149656,3.102124748972294,0.00036011263728141785,14884.0263671875
2017-09-21,0.002330199669460638,0.0004287031696120602,0.002758902839072698,5.435460456294793,0.00036052073119208217,14970.078125
2017-10-05,0.005914639351155468,0.000433049291590542,0.00634768864274601,13.65811721714158,0.0003633168525993824,15096.6689453125
2017-10-19,0.013316967388974478,0.00043858942352815284,0.013755556812502632,30.363168006952336,0.00036827236181125045,15291.1845703125
